Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Close Date_year,Close Date_month,Close Date_day,Close Date_weekday,Created Date_year,Created Date_month,Created Date_day,Created Date_weekday,Duration,Id_is_null,Use Case_is_null,Price_is_null,Discount code_is_null,Pain_is_null,Loss Reason_is_null
ov0ccurn,Sports Events,Closed Won,2018-07-15,2018-07-15,768.0,HALFYEAR20G,operations,,2018,7,15,6,2018,7,15,6,0.0,False,False,False,False,False,True
pk97avtv,Corporate Events,Closed Lost,2018-07-23,2018-10-09,200.0,,operations,no response,2018,10,9,1,2018,7,23,0,78.0,False,False,False,True,False,False
,Corporate Events,Closed Lost,2018-07-23,2018-07-23,324.0,,quality of delivery,lost to competitor,2018,7,23,0,2018,7,23,0,0.0,True,False,False,True,False,False
61dk2dhd,Corporate Events,Closed Won,2018-07-23,2018-07-23,150.0,,operations,,2018,7,23,0,2018,7,23,0,0.0,False,False,False,True,False,True
,Corporate Events,Closed Lost,2018-07-23,2018-02-03,360.0,SAVINGSLIGHT,operations,no product fit,2018,2,3,5,2018,7,23,0,170.0,True,False,False,False,False,False
9lao94p2,Corporate Events,Closed Won,2018-07-23,2018-07-23,768.0,2SEMESTERS20OFF,operations,,2018,7,23,0,2018,7,23,0,0.0,False,False,False,False,False,True
zzaotiek,Sports Events,Closed Won,2018-07-23,2018-07-24,150.0,MONTH75SPECIAL,operations,price,2018,7,24,1,2018,7,23,0,1.0,False,False,False,False,False,False
,Educational Seminars,Closed Lost,2018-07-23,2018-07-25,200.0,,financial control,no product fit,2018,7,25,2,2018,7,23,0,2.0,True,False,False,True,False,False
t1971nfo,Corporate Events,Closed Lost,2018-07-23,2018-08-13,200.0,FIFTYGAIN,financial control,not target,2018,8,13,0,2018,7,23,0,21.0,False,False,False,False,False,False
mi1p73sr,Corporate Events,Closed Lost,2018-07-23,2018-07-24,35856.0,GLOW20SEMESTER,operations,no response,2018,7,24,1,2018,7,23,0,1.0,False,False,False,False,False,False
15jhl64b,Corporate Events,Closed Won,2018-07-23,2018-07-24,576.0,2SEMESTERS20SALE,operations,,2018,7,24,1,2018,7,23,0,1.0,False,False,False,False,False,True
ab4673cz,Corporate Events,Closed Lost,2018-07-23,2018-07-25,360.0,SAVE25LESS,operations,lost to competitor,2018,7,25,2,2018,7,23,0,2.0,False,False,False,False,False,False
mn57wylw,Corporate Events,Closed Lost,2018-06-09,2018-10-10,200.0,SAVINGSLIGHT,operations,not target,2018,10,10,2,2018,6,9,5,123.0,False,False,False,False,False,False
pp3iatay,Corporate Events,Closed Lost,2018-06-09,2018-06-09,600.0,PROMOTIONCODE,operations,other,2018,6,9,5,2018,6,9,5,0.0,False,False,False,False,False,False
w9rd0iz4,Corporate Events,Closed Won,2018-06-09,2018-06-09,32396.0,SLASH10,operations,,2018,6,9,5,2018,6,9,5,0.0,False,False,False,False,False,True
z49ye40k,Corporate Events,Closed Lost,2018-06-09,2018-06-23,200.0,SAVE25LESS,operations,lost to competitor,2018,6,23,5,2018,6,9,5,14.0,False,False,False,False,False,False
suzf7jht,Corporate Events,Closed Won,2018-06-09,2018-06-10,768.0,2SEMESTERS20OFF,operations,,2018,6,10,6,2018,6,9,5,1.0,False,False,False,False,False,True
zxgx74dr,Corporate Events,Closed Won,2018-06-09,2018-06-10,450.0,TRIALFREE,financial control,,2018,6,10,6,2018,6,9,5,1.0,False,False,False,False,False,True
18sbog39,Sports Events,Closed Lost,2018-06-09,2018-07-14,360.0,,operations,not target,2018,7,14,5,2018,6,9,5,35.0,False,False,False,True,False,False
gsgppfiu,Sports Events,Closed Won,2018-06-09,2018-06-11,768.0,HALFYEAR20G,quality of delivery,,2018,6,11,0,2018,6,9,5,2.0,False,False,False,False,False,True
dhsjukiv,Corporate Events,Closed Lost,2018-06-09,2018-06-12,576.0,,operations,no response,2018,6,12,1,2018,6,9,5,3.0,False,False,False,True,False,False
8ixhl519,Corporate Events,Closed Lost,2018-06-09,2018-06-25,1344.0,YEARLY30PROMO,operations,no response,2018,6,25,0,2018,6,9,5,16.0,False,False,False,False,False,False
wzu101jv,Corporate Events,Closed Won,2018-10-03,2018-10-03,960.0,SEMESTER20DEALAGAIN,operations,,2018,10,3,2,2018,10,3,2,0.0,False,False,False,False,False,True
491ps673,Corporate Events,Closed Won,2018-10-03,2018-08-20,240.0,DISCOUNT50POWER,operations,,2018,8,20,0,2018,10,3,2,44.0,False,False,False,False,False,True
v9sz9ixv,Corporate Events,Closed Won,2018-10-03,2018-10-03,768.0,2SEMESTERS20OFF,operations,,2018,10,3,2,2018,10,3,2,0.0,False,False,False,False,False,True
t40ywbo4,Corporate Events,Closed Won,2018-10-03,2018-10-03,32396.0,10OFFREDUCED,operations,,2018,10,3,2,2018,10,3,2,0.0,False,False,False,False,False,True
,Sports Events,Closed Lost,2018-10-03,2018-10-03,200.0,ECONOMY75OFFER,,price,2018,10,3,2,2018,10,3,2,0.0,True,False,False,False,True,False
h8ggv5xh,Sports Events,Closed Won,2018-10-03,2018-11-03,240.0,SAVEMONTH50G,,,2018,11,3,5,2018,10,3,2,31.0,False,False,False,False,True,True
qzjt89vn,Corporate Events,Closed Won,2018-11-03,2018-11-03,360.0,SAVE25LESS,operations,,2018,11,3,5,2018,11,3,5,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-06-23,2019-12-02,960.0,YEARLY60,operations,no response,2019,12,2,0,2019,6,23,6,162.0,True,False,False,False,False,False
lzcl3a7u,Corporate Events,Closed Lost,2019-08-02,2019-12-02,1008.0,SHARP10,operations,no product fit,2019,12,2,0,2019,8,2,4,122.0,False,False,False,False,False,False
zptwoiyk,Sports Events,Closed Lost,2019-07-14,2019-07-14,0.0,NOCOSTREG,operations,no product fit,2019,7,14,6,2019,7,14,6,0.0,False,False,False,False,False,False
69nrfefc,Corporate Events,Closed Won,2019-07-20,2019-07-20,360.0,SAVE25LESS,operations,,2019,7,20,5,2019,7,20,5,0.0,False,False,False,False,False,True
bekqtdqq,Corporate Events,Closed Won,2019-07-20,2019-07-21,360.0,MONTHSAVE25DEAL,financial control,,2019,7,21,6,2019,7,20,5,1.0,False,False,False,False,False,True
,Wedding Planning,Closed Won,2019-07-20,2019-07-20,,,,,2019,7,20,5,2019,7,20,5,0.0,True,False,True,True,True,True
zyqc7jrx,Corporate Events,Closed Won,2019-08-12,2019-08-13,576.0,2SEMESTERS20SALE,operations,,2019,8,13,1,2019,8,12,0,1.0,False,False,False,False,False,True
lh737ak9,Sports Events,Closed Won,2019-07-09,2019-07-09,32396.0,SLASH10,operations,,2019,7,9,1,2019,7,9,1,0.0,False,False,False,False,False,True
mrk3fsf8,Corporate Events,Negotiation,2019-08-02,2019-07-20,0.0,,financial control,,2019,7,20,5,2019,8,2,4,13.0,False,False,False,True,False,True
vqb6x9go,Corporate Events,Closed Won,2019-07-09,2019-07-09,768.0,2SEMESTERS20OFF,operations,,2019,7,9,1,2019,7,9,1,0.0,False,False,False,False,False,True
,Wedding Planning,Closed Won,2019-07-09,2019-07-09,,,,,2019,7,9,1,2019,7,9,1,0.0,True,False,True,True,True,True
lymv8wf8,Corporate Events,Closed Won,2019-08-02,2019-08-02,768.0,2SEMESTERS20OFF,,,2019,8,2,4,2019,8,2,4,0.0,False,False,False,False,True,True
m778i35h,Corporate Events,Closed Won,2019-02-11,2019-02-11,360.0,SAVE25LESS,financial control,,2019,2,11,0,2019,2,11,0,0.0,False,False,False,False,False,True
qa11tszu,Sports Events,Closed Won,2019-06-09,2019-06-12,120.0,MONTH75SAVINGS,operations,,2019,6,12,2,2019,6,9,6,3.0,False,False,False,False,False,True
ko7lxu1t,Corporate Events,Closed Won,2018-06-02,2018-07-02,240.0,DISCOUNT50POWER,operations,,2018,7,2,0,2018,6,2,5,30.0,False,False,False,False,False,True
iixhznlj,Educational Seminars,Closed Won,2019-06-10,2019-06-10,360.0,25GIFT,financial control,,2019,6,10,0,2019,6,10,0,0.0,False,False,False,False,False,True
u73wv5s2,Corporate Events,Closed Won,2018-04-06,2018-04-06,600.0,,operations,,2018,4,6,4,2018,4,6,4,0.0,False,False,False,True,False,True
a2qx5lsc,Educational Seminars,Closed Won,2019-01-16,2019-01-16,150.0,MONTH75SPECIAL,quality of delivery,,2019,1,16,2,2019,1,16,2,0.0,False,False,False,False,False,True
zni2zlbl,Corporate Events,Closed Lost,2019-07-09,2019-07-17,768.0,2SEMESTERS20OFF,,lost to competitor,2019,7,17,2,2019,7,9,1,8.0,False,False,False,False,True,False
7q2n81mo,Sports Events,Closed Lost,2019-07-09,2019-07-09,0.0,,operations,no budget,2019,7,9,1,2019,7,9,1,0.0,False,False,False,True,False,False
2ib10nk2,Corporate Events,Checkbox,2019-04-20,2019-04-21,240.0,DISCOUNT50POWER,operations,,2019,4,21,6,2019,4,20,5,1.0,False,False,False,False,False,True
f5gemc9j,Educational Seminars,Closed Won,2019-04-13,2019-04-13,576.0,HALFSEASON20G,,,2019,4,13,5,2019,4,13,5,0.0,False,False,False,False,True,True
cmk7rx2w,Educational Seminars,Closed Lost,2019-07-10,2019-07-14,324.0,NOCOSTREG,quality of delivery,lost to competitor,2019,7,14,6,2019,7,10,2,4.0,False,False,False,False,False,False
gld0tnkh,Educational Seminars,Closed Won,2019-07-10,2019-07-10,1344.0,ANNUAL30BONUS,operations,,2019,7,10,2,2019,7,10,2,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-07-14,2019-07-14,0.0,,operations,price,2019,7,14,6,2019,7,14,6,0.0,True,False,False,True,False,False
gyvde8ev,Corporate Events,Closed Lost,2019-07-14,2019-07-14,150.0,,operations,no product fit,2019,7,14,6,2019,7,14,6,0.0,False,False,False,True,False,False
t3ntfk8e,Educational Seminars,Closed Won,2018-08-04,2019-02-10,360.0,MONTHSAVE25DEAL,quality of delivery,,2019,2,10,6,2018,8,4,5,190.0,False,False,False,False,False,True
nt5dz69e,Educational Seminars,Closed Lost,2019-07-14,2019-08-13,1008.0,RENEWYEAR30,time saving,no response,2019,8,13,1,2019,7,14,6,30.0,False,False,False,False,False,False
v0ih32om,Corporate Events,Closed Won,2019-07-08,2019-07-09,150.0,QUARTERLY75OFF,operations,,2019,7,9,1,2019,7,8,0,1.0,False,False,False,False,False,True
f57zqsii,Corporate Events,Closed Won,2018-02-02,2018-05-02,1344.0,YEARLY30PROMO,operations,,2018,5,2,2,2018,2,2,4,89.0,False,False,False,False,False,True
kziev2uh,Corporate Events,Closed Lost,2019-07-22,2019-07-22,324.0,10OFFREDUCED,financial control,not target,2019,7,22,0,2019,7,22,0,0.0,False,False,False,False,False,False
v18jlrqz,Educational Seminars,Closed Won,2019-07-22,2019-07-22,768.0,HALFYEAR20G,,,2019,7,22,0,2019,7,22,0,0.0,False,False,False,False,True,True
ce9tfu7k,Educational Seminars,Closed Lost,2019-07-22,2019-07-25,0.0,NOCOSTREG,,lost to competitor,2019,7,25,3,2019,7,22,0,3.0,False,False,False,False,True,False
,Educational Seminars,Closed Lost,2019-07-22,2019-06-24,200.0,,operations,lost to competitor,2019,6,24,0,2019,7,22,0,28.0,True,False,False,True,False,False
,Educational Seminars,Closed Won,2019-07-22,2019-07-22,0.0,,,,2019,7,22,0,2019,7,22,0,0.0,True,False,False,True,True,True
,Corporate Events,Demo 1,2019-07-22,2019-07-26,,,operations,,2019,7,26,4,2019,7,22,0,4.0,True,False,True,True,False,True
,Wedding Planning,Closed Lost,2019-11-02,2019-10-26,,,,no response,2019,10,26,5,2019,11,2,5,7.0,True,False,True,True,True,False
hc3mabzg,Corporate Events,Closed Won,2019-07-08,2019-07-13,360.0,MONTHSAVE25DEAL,operations,,2019,7,13,5,2019,7,8,0,5.0,False,False,False,False,False,True
,Sports Events,Closed Lost,2019-12-02,2019-12-02,0.0,,financial control,no budget,2019,12,2,0,2019,12,2,0,0.0,True,False,False,True,False,False
4n7r1tt5,Corporate Events,Closed Won,2019-12-02,2019-12-02,150.0,QUARTERLY75OFF,operations,,2019,12,2,0,2019,12,2,0,0.0,False,False,False,False,False,True
z4aa10k0,Corporate Events,Closed Won,2019-12-02,2019-12-02,768.0,2SEMESTERS20OFF,operations,,2019,12,2,0,2019,12,2,0,0.0,False,False,False,False,False,True
cpu3xgak,Corporate Events,Closed Won,2019-12-02,2019-12-02,360.0,MONTHSAVE25DEAL,operations,,2019,12,2,0,2019,12,2,0,0.0,False,False,False,False,False,True
vf55cdhy,Corporate Events,Closed Won,2018-07-07,2018-07-07,576.0,2SEMESTERS20SALE,operations,,2018,7,7,5,2018,7,7,5,0.0,False,False,False,False,False,True
ia8zvsub,Sports Events,Closed Won,2019-12-02,2019-12-02,576.0,HALFSEASON20G,operations,,2019,12,2,0,2019,12,2,0,0.0,False,False,False,False,False,True
r5fjw313,Sports Events,Closed Won,2019-07-08,2019-07-08,240.0,SAVEMONTH50G,operations,,2019,7,8,0,2019,7,8,0,0.0,False,False,False,False,False,True
9bryjwof,Corporate Events,Closed Lost,2019-04-22,2019-04-25,200.0,,operations,price,2019,4,25,3,2019,4,22,0,3.0,False,False,False,True,False,False
uoi5662d,Corporate Events,Closed Won,2019-07-09,2019-07-09,768.0,2SEMESTERS20OFF,operations,,2019,7,9,1,2019,7,9,1,0.0,False,False,False,False,False,True
1jm97rku,Corporate Events,Closed Won,2018-08-19,2018-08-19,324.0,10OFFREDUCED,operations,,2018,8,19,6,2018,8,19,6,0.0,False,False,False,False,False,True
o43w705x,Educational Seminars,Closed Won,2019-04-21,2019-04-22,576.0,HALFSEASON20G,operations,,2019,4,22,0,2019,4,21,6,1.0,False,False,False,False,False,True
,Educational Seminars,Negotiation,2019-07-14,2019-07-14,360.0,,operations,,2019,7,14,6,2019,7,14,6,0.0,True,False,False,True,False,True
23l8xhhl,Corporate Events,Closed Won,2019-08-02,2019-08-02,240.0,DISCOUNT50POWER,,,2019,8,2,4,2019,8,2,4,0.0,False,False,False,False,True,True
u62pyybi,Educational Seminars,Closed Won,2019-08-02,2019-08-02,1344.0,ANNUAL30BONUS,operations,,2019,8,2,4,2019,8,2,4,0.0,False,False,False,False,False,True
u56wcsez,Corporate Events,Closed Won,2018-07-05,2018-10-09,324.0,10OFFREDUCED,operations,,2018,10,9,1,2018,7,5,3,96.0,False,False,False,False,False,True
xybv1ffe,Corporate Events,Closed Won,2019-03-25,2019-04-20,360.0,MONTHSAVE25DEAL,operations,,2019,4,20,5,2019,3,25,0,26.0,False,False,False,False,False,True
,Educational Seminars,Negotiation,2019-07-15,2019-07-16,0.0,,time saving,,2019,7,16,1,2019,7,15,0,1.0,True,False,False,True,False,True
,Sports Events,Closed Lost,2019-07-10,2019-07-14,768.0,,operations,lost to competitor,2019,7,14,6,2019,7,10,2,4.0,True,False,False,True,False,False
5fcw02xr,Corporate Events,Closed Won,2019-11-02,2019-07-23,360.0,MONTHSAVE25DEAL,,,2019,7,23,1,2019,11,2,5,102.0,False,False,False,False,True,True
lnl6tx5r,Educational Seminars,Checkbox,2019-11-02,2019-11-02,360.0,25GIFT,operations,,2019,11,2,5,2019,11,2,5,0.0,False,False,False,False,False,True
kt4l3ueu,Corporate Events,Closed Won,2019-04-22,2019-04-22,768.0,2SEMESTERS20OFF,financial control,,2019,4,22,0,2019,4,22,0,0.0,False,False,False,False,False,True
gl5gbpyy,Corporate Events,Closed Won,2018-09-03,2018-09-03,1344.0,YEARLY30PROMO,operations,,2018,9,3,0,2018,9,3,0,0.0,False,False,False,False,False,True
pin8g1qy,Corporate Events,Closed Won,2018-06-25,2018-06-25,576.0,2SEMESTERS20SALE,operations,,2018,6,25,0,2018,6,25,0,0.0,False,False,False,False,False,True
o0fm5jqw,Corporate Events,Closed Won,2018-03-04,2018-03-04,768.0,2SEMESTERS20OFF,operations,,2018,3,4,6,2018,3,4,6,0.0,False,False,False,False,False,True
3i2pcxzw,Corporate Events,Closed Won,2019-12-02,2019-07-08,768.0,2SEMESTERS20OFF,operations,,2019,7,8,0,2019,12,2,0,147.0,False,False,False,False,False,True
anusqayo,Sports Events,Closed Lost,2019-12-02,2019-07-09,120.0,NOCOSTREG,,no response,2019,7,9,1,2019,12,2,0,146.0,False,False,False,False,True,False
79769lg8,Sports Events,Closed Won,2019-07-10,2019-07-10,600.0,PROMOCODE,operations,,2019,7,10,2,2019,7,10,2,0.0,False,False,False,False,False,True
55zt0n86,Corporate Events,Closed Won,2019-07-08,2019-07-08,768.0,2SEMESTERS20OFF,financial control,,2019,7,8,0,2019,7,8,0,0.0,False,False,False,False,False,True
bwrgle2z,Corporate Events,Closed Won,2019-07-08,2019-07-08,576.0,2SEMESTERS20SALE,financial control,,2019,7,8,0,2019,7,8,0,0.0,False,False,False,False,False,True
nzhrx9ig,Corporate Events,Closed Won,2019-07-09,2019-07-09,768.0,2SEMESTERS20OFF,operations,,2019,7,9,1,2019,7,9,1,0.0,False,False,False,False,False,True
vdtajjfu,Educational Seminars,Closed Won,2019-01-21,2019-01-21,1344.0,ANNUAL30BONUS,quality of delivery,,2019,1,21,0,2019,1,21,0,0.0,False,False,False,False,False,True
q2eqw8eo,Educational Seminars,Closed Won,2019-07-09,2019-07-10,300.0,,quality of delivery,,2019,7,10,2,2019,7,9,1,1.0,False,False,False,True,False,True
ix1x3rbx,Corporate Events,Closed Lost,2019-07-09,2019-07-17,360.0,SAVE25LESS,operations,not target,2019,7,17,2,2019,7,9,1,8.0,False,False,False,False,False,False
vzp56f5p,Educational Seminars,Closed Lost,2019-06-18,2019-06-21,960.0,YEARLY60,financial control,no response,2019,6,21,4,2019,6,18,1,3.0,False,False,False,False,False,False
5wuo7ic0,Corporate Events,Closed Won,2019-07-09,2019-07-10,240.0,MONTH50REBATE,operations,,2019,7,10,2,2019,7,9,1,1.0,False,False,False,False,False,True
82kwfkl4,Corporate Events,Demo 1,2019-07-09,2019-07-26,,,,,2019,7,26,4,2019,7,9,1,17.0,False,False,True,True,True,True
g1j62dwa,Educational Seminars,Closed Won,2019-07-08,2019-10-03,1680.0,FLAT30,operations,,2019,10,3,3,2019,7,8,0,87.0,False,False,False,False,False,True
,Sports Events,Closed Lost,2019-08-02,2019-07-10,324.0,,quality of delivery,no response,2019,7,10,2,2019,8,2,4,23.0,True,False,False,True,False,False
,Educational Seminars,Closed Lost,2019-08-02,2019-07-10,0.0,,financial control,no response,2019,7,10,2,2019,8,2,4,23.0,True,False,False,True,False,False
,Corporate Events,Closed Lost,2019-07-10,2019-07-17,1344.0,YEARLY30PROMO,operations,lost to competitor,2019,7,17,2,2019,7,10,2,7.0,True,False,False,False,False,False
e0wx0x4b,Corporate Events,Closed Lost,2019-07-10,2019-07-26,360.0,MONTHSAVE25DEAL,financial control,no response,2019,7,26,4,2019,7,10,2,16.0,False,False,False,False,False,False
fjjzyf7z,Educational Seminars,Closed Lost,2019-12-02,2019-07-21,324.0,,operations,no response,2019,7,21,6,2019,12,2,0,134.0,False,False,False,True,False,False
6f2youly,Educational Seminars,Closed Won,2019-07-14,2019-03-03,768.0,HALFYEAR20G,quality of delivery,,2019,3,3,6,2019,7,14,6,133.0,False,False,False,False,False,True
33qu6crg,Sports Events,Closed Won,2019-07-15,2019-07-15,360.0,DISCOUNT25QUICK,,,2019,7,15,0,2019,7,15,0,0.0,False,False,False,False,True,True
brlh7xh9,Corporate Events,Closed Won,2018-02-03,2018-06-03,150.0,ECONOMY75DISCOUNT,financial control,,2018,6,3,6,2018,2,3,5,120.0,False,False,False,False,False,True
ykdbasaz,Corporate Events,Closed Lost,2019-07-10,2019-01-04,0.0,,quality of delivery,not target,2019,1,4,4,2019,7,10,2,187.0,False,False,False,True,False,False
jpy2yvai,Corporate Events,Closed Won,2019-07-10,2019-07-10,450.0,TRIALFREE,financial control,,2019,7,10,2,2019,7,10,2,0.0,False,False,False,False,False,True
pnzvissb,Sports Events,Closed Won,2019-07-21,2019-07-21,0.0,NOCOSTREG,,,2019,7,21,6,2019,7,21,6,0.0,False,False,False,False,True,True
6rq0mcq5,Corporate Events,Closed Won,2019-07-21,2019-07-21,300.0,MONTH50CUTBACK,quality of delivery,,2019,7,21,6,2019,7,21,6,0.0,False,False,False,False,False,True
i747r9p2,Corporate Events,Closed Won,2019-07-21,2019-07-21,576.0,2SEMESTERS20SALE,operations,,2019,7,21,6,2019,7,21,6,0.0,False,False,False,False,False,True
rmmmbtxd,Corporate Events,Closed Won,2019-07-21,2019-07-21,300.0,MONTH50CUTBACK,operations,,2019,7,21,6,2019,7,21,6,0.0,False,False,False,False,False,True
55iv95ya,Corporate Events,Closed Won,2018-11-12,2019-02-18,2400.0,ANNUAL60DEAL,financial control,,2019,2,18,0,2018,11,12,0,98.0,False,False,False,False,False,True
1tu48820,Educational Seminars,Closed Won,2019-01-21,2019-01-21,960.0,YEARLY60,financial control,,2019,1,21,0,2019,1,21,0,0.0,False,False,False,False,False,True
0eaw1t1n,Educational Seminars,Closed Won,2019-04-09,2019-04-09,768.0,HALFYEAR20G,operations,,2019,4,9,1,2019,4,9,1,0.0,False,False,False,False,False,True
vzuydy9m,Corporate Events,Closed Won,2018-06-10,2018-06-10,768.0,2SEMESTERS20OFF,quality of delivery,,2018,6,10,6,2018,6,10,6,0.0,False,False,False,False,False,True
2w5ksdnm,Corporate Events,Closed Won,2019-03-17,2019-03-17,1344.0,YEARLY30PROMO,operations,,2019,3,17,6,2019,3,17,6,0.0,False,False,False,False,False,True
,Wedding Planning,Closed Won,2019-06-25,2019-06-25,,,,,2019,6,25,1,2019,6,25,1,0.0,True,False,True,True,True,True
,Sports Events,Closed Lost,2019-12-02,2019-07-17,150.0,,financial control,no budget,2019,7,17,2,2019,12,2,0,138.0,True,False,False,True,False,False
1mpl8scl,Corporate Events,Closed Won,2019-04-21,2019-04-21,768.0,2SEMESTERS20OFF,financial control,,2019,4,21,6,2019,4,21,6,0.0,False,False,False,False,False,True
,Sports Events,Demo 1,2019-07-10,2019-07-26,,,operations,,2019,7,26,4,2019,7,10,2,16.0,True,False,True,True,False,True
n5kjfmeu,Educational Seminars,Closed Won,2018-09-09,2018-09-23,576.0,HALFSEASON20G,financial control,,2018,9,23,6,2018,9,9,6,14.0,False,False,False,False,False,True
,Wedding Planning,Closed Won,2019-06-29,2019-03-11,0.0,,,,2019,3,11,0,2019,6,29,5,110.0,True,False,False,True,True,True
i9gc9k1a,Corporate Events,Closed Won,2019-11-02,2019-07-08,300.0,MONTH50CUTBACK,,,2019,7,8,0,2019,11,2,5,117.0,False,False,False,False,True,True
5syois79,Corporate Events,Closed Won,2019-12-02,2019-12-02,690.0,MONTH50REBATE,operations,,2019,12,2,0,2019,12,2,0,0.0,False,False,False,False,False,True
jwv1rdjm,Sports Events,Closed Won,2019-08-02,2019-08-02,768.0,HALFYEAR20G,financial control,,2019,8,2,4,2019,8,2,4,0.0,False,False,False,False,False,True
7eyzx5ox,Corporate Events,Closed Won,2019-07-15,2019-07-15,2688.0,YEARLY30PROMO,operations,,2019,7,15,0,2019,7,15,0,0.0,False,False,False,False,False,True
gwc6ztds,Sports Events,Closed Won,2018-10-06,2018-11-10,768.0,HALFYEAR20G,operations,,2018,11,10,5,2018,10,6,5,35.0,False,False,False,False,False,True
,Sports Events,Closed Lost,2019-07-15,2019-07-15,324.0,NOCOSTREG,operations,no product fit,2019,7,15,0,2019,7,15,0,0.0,True,False,False,False,False,False
,Educational Seminars,Closed Lost,2019-07-15,2019-08-17,0.0,,financial control,no response,2019,8,17,5,2019,7,15,0,33.0,True,False,False,True,False,False
qig8dgqx,Educational Seminars,Closed Lost,2019-07-15,2019-07-26,768.0,HALFYEAR20G,operations,no response,2019,7,26,4,2019,7,15,0,11.0,False,False,False,False,False,False
,Educational Seminars,Closed Lost,2019-07-21,2019-07-21,960.0,YEARLY60,quality of delivery,no response,2019,7,21,6,2019,7,21,6,0.0,True,False,False,False,False,False
clehwqhn,Corporate Events,Closed Lost,2019-07-22,2019-08-13,960.0,,operations,lost to competitor,2019,8,13,1,2019,7,22,0,22.0,False,False,False,True,False,False
rmcczz1e,Corporate Events,Closed Won,2019-07-22,2019-07-22,120.0,3QUARTERS75CUT,operations,,2019,7,22,0,2019,7,22,0,0.0,False,False,False,False,False,True
eoemb8ux,Corporate Events,Closed Won,2019-01-02,2019-01-02,1008.0,RENEWYEAR30,,,2019,1,2,2,2019,1,2,2,0.0,False,False,False,False,True,True
k32k8l48,Sports Events,Closed Won,2018-12-17,2018-12-17,768.0,HALFYEAR20G,financial control,,2018,12,17,0,2018,12,17,0,0.0,False,False,False,False,False,True
shsdyfbg,Sports Events,Closed Won,2019-07-08,2019-07-24,0.0,NOCOSTREG,operations,,2019,7,24,2,2019,7,8,0,16.0,False,False,False,False,False,True
hmgapksr,Corporate Events,Closed Won,2018-12-11,2018-12-11,450.0,FIFTYSAVINGS,operations,,2018,12,11,1,2018,12,11,1,0.0,False,False,False,False,False,True
gxedwcsb,Corporate Events,Closed Won,2019-12-02,2019-07-15,150.0,QUARTERLY75OFF,,,2019,7,15,0,2019,12,2,0,140.0,False,False,False,False,True,True
simclpxb,Corporate Events,Closed Won,2019-07-09,2019-07-09,150.0,QUARTERLY75OFF,financial control,,2019,7,9,1,2019,7,9,1,0.0,False,False,False,False,False,True
etm2dyxw,Corporate Events,Closed Won,2019-10-27,2019-10-27,1344.0,YEARLY30PROMO,operations,,2019,10,27,6,2019,10,27,6,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-07-09,2019-07-16,200.0,NOCOSTREG,operations,lost to competitor,2019,7,16,1,2019,7,9,1,7.0,True,False,False,False,False,False
qqwjepmw,Sports Events,Checkbox,2019-06-15,2019-07-08,120.0,MONTH75SAVINGS,financial control,,2019,7,8,0,2019,6,15,5,23.0,False,False,False,False,False,True
9jtqo61j,Corporate Events,Closed Won,2019-07-10,2019-07-10,360.0,SAVE25LESS,operations,,2019,7,10,2,2019,7,10,2,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-07-10,2019-07-10,18150.0,QUARTERLY75OFF,quality of delivery,no response,2019,7,10,2,2019,7,10,2,0.0,True,False,False,False,False,False
c98xv3is,Educational Seminars,Closed Won,2019-07-15,2019-07-17,1344.0,ANNUAL30BONUS,financial control,,2019,7,17,2,2019,7,15,0,2.0,False,False,False,False,False,True
xgc0afks,Sports Events,Closed Won,2019-07-08,2019-07-08,240.0,SAVEMONTH50G,,,2019,7,8,0,2019,7,8,0,0.0,False,False,False,False,True,True
ce9tfu7k,Sports Events,Closed Lost,2019-07-09,2019-07-15,150.0,NOCOSTREG,operations,lost to competitor,2019,7,15,0,2019,7,9,1,6.0,False,False,False,False,False,False
,Educational Seminars,Closed Lost,2019-07-15,2019-07-15,0.0,,financial control,lost to competitor,2019,7,15,0,2019,7,15,0,0.0,True,False,False,True,False,False
iud4ha3a,Educational Seminars,Closed Won,2019-07-15,2019-08-17,1344.0,ANNUAL30BONUS,financial control,,2019,8,17,5,2019,7,15,0,33.0,False,False,False,False,False,True
j2tbx66j,Corporate Events,Closed Won,2019-07-15,2019-07-15,1344.0,YEARLY30PROMO,financial control,,2019,7,15,0,2019,7,15,0,0.0,False,False,False,False,False,True
idli3s6a,Educational Seminars,Negotiation,2019-07-15,2019-07-16,0.0,,financial control,,2019,7,16,1,2019,7,15,0,1.0,False,False,False,True,False,True
ifw6mxx8,Sports Events,Closed Won,2019-07-15,2019-07-16,1344.0,ANNUAL30BONUS,operations,,2019,7,16,1,2019,7,15,0,1.0,False,False,False,False,False,True
,Sports Events,Closed Lost,2019-07-15,2019-07-16,0.0,,financial control,lost to competitor,2019,7,16,1,2019,7,15,0,1.0,True,False,False,True,False,False
wuu1hrrl,Corporate Events,Closed Won,2019-06-25,2019-04-02,120.0,SEVENTYFIVEGIFT,,,2019,4,2,1,2019,6,25,1,84.0,False,False,False,False,True,True
